pair,variant,trades,wins,losses,win_rate,total_pnl,total_pnl_pct,profit_factor,avg_win,avg_loss,max_drawdown_pct
AUD/CAD,V1_b0_c0,33,21,12,0.6364,139.03,1.39,1.43,21.88,26.70,0.67
AUD/CAD,V1_b0.5_c0,32,22,10,0.6875,186.44,1.86,1.67,21.08,27.74,0.67
AUD/CAD,V1_b1_c0,30,22,8,0.7333,266.42,2.66,2.34,21.13,24.82,0.42
AUD/CAD,V1_b2_c0,27,20,7,0.7407,280.47,2.80,2.67,22.40,23.93,0.42
